,eRNA,log2FC,p_value,q_value,-log10qval,rejected
260,14:105069641-105075641,-1.8285792755156605,3.534995187559153e-92,1.1796861334728055e-91,90.92823352543333,True
261,ENSR00000150321,-1.7108531276270356,4.311880912515719e-92,1.4334535400004546e-91,90.8436163785099,True
262,21:34844759-34850759,-1.6601942583402307,4.74471653505882e-92,1.5713490882267042e-91,90.80372732212176,True
263,11:74820918-74826918,-1.560564280577452,6.727647619100649e-92,2.2196140440290397e-91,90.65372253596409,True
264,ENSR00000136907,-1.3281370264383319,7.802177887569264e-92,2.5644139396501246e-91,90.59101187104245,True
265,ENSR00000131823,-1.9959273208712154,8.082766783292656e-92,2.646650326408986e-91,90.57730343359194,True
266,ENSR00000043065,-1.966345076921504,1.3068721524107123e-91,4.26324211516753e-91,90.37026000249352,True
267,ENSR00000309266,-1.5574893300143735,3.097738468705308e-91,1.0054140196893857e-90,89.99765506317867,True
268,ENSR00000216088,-1.2132434061042578,3.1051248139660706e-91,1.0054140196893857e-90,89.99765506317867,True
269,ENSR00000204283,-1.2371333542653487,6.972683137783382e-91,2.2493359307441947e-90,89.64794567930262,True
270,ENSR00000066197,-1.6350353818608052,7.277473797137976e-91,2.338996190888257e-90,89.63097048544931,True
271,ENSR00000260012,-1.7570028062379646,8.717827052449967e-91,2.791627706869089e-90,89.55414249995759,True
272,ENSR00000289942,-1.8963469342755208,1.118628758385265e-90,3.5689584196101313e-90,89.44745851179191,True
273,ENSR00000141760,-1.7338187880379423,8.179088942836374e-90,2.59999506175565e-89,88.58502747689623,True
274,ENSR00000296415,-1.906146063620276,1.0404944255797947e-89,3.2955296170181856e-89,88.48207478098944,True
275,ENSR00000254910,-1.6207200617699746,2.0101726736038274e-89,6.343697096771499e-89,88.19765756218814,True
276,ENSR00000213952,-1.2152802430307135,2.214139646334192e-89,6.96215029587394e-89,88.15725660559006,True
277,ENSR00000160143,-1.597227224391988,5.455044070190346e-89,1.7091163255884142e-88,87.76722837739518,True
278,ENSR00000012237,-1.3880556046055716,1.3040352350041194e-88,4.071020393149061e-88,87.3902967220839,True
279,ENSR00000014617,-1.5932678624943992,2.3767269741894436e-88,7.39331855185359e-88,87.13116058119166,True
280,ENSR00000232320,-1.3455765529889463,9.692916402382529e-88,3.004459141094371e-87,86.52223369776421,True
281,ENSR00000308793,-2.7067013930174966,1.5060215531301314e-87,4.651577208426754e-87,86.3323997660828,True
282,ENSR00000139815,-1.4627589461307564,2.6728226625821113e-87,8.226249254802186e-87,86.08479813553373,True
283,1:65048999-65054999,-1.675966096561111,3.509629223360071e-87,1.0763686808262753e-86,85.96803894742092,True
284,17:66796909-66802909,-1.7751821931143819,6.290425423733844e-87,1.9224422961656766e-86,85.71614668707032,True
285,ENSR00000343137,-1.3679114872969829,1.3917138158988895e-86,4.238401166601163e-86,85.3727979395092,True
286,ENSR00000069278,-1.4629070085466935,1.414489933226638e-86,4.292755163206975e-86,85.36726388074963,True
287,ENSR00000011593,-0.8552219976969231,1.9887577638033176e-86,6.0146111537246164e-86,85.220792444675,True
288,ENSR00000141761,-1.5270341480690512,2.156727881690022e-86,6.500034550006952e-86,85.18708433492061,True
289,ENSR00000003943,-1.504964131481096,2.328048829634422e-86,6.992174243488212e-86,85.1553877577131,True
290,ENSR00000141439,-1.519308989439111,2.4382930784839375e-86,7.298121207420995e-86,85.13678892813539,True
291,ENSR00000148786,-1.6012993201422665,3.1674821683568227e-86,9.448208796708195e-86,85.02465051778063,True
292,ENSR00000041252,-0.8451124968329501,3.30984957572052e-86,9.839177407687962e-86,85.00704120870638,True
293,ENSR00000298642,-2.2000172102614264,4.1324612952084015e-86,1.224276798682489e-85,84.9121203807608,True
294,ENSR00000032843,-1.5431054264758006,6.222014043097058e-86,1.8370760106906905e-85,84.73587287399327,True
295,ENSR00000193108,-2.0308819822205493,8.246865129821866e-86,2.4266957865117722e-85,84.61498466393184,True
296,1:148876276-148882276,-1.04050879164094,9.00289646361467e-86,2.640243373672855e-85,84.57835603867125,True
297,ENSR00000093516,-2.0890388727810483,1.252364120451133e-85,3.660433385613882e-85,84.43646749224548,True
298,ENSR00000296414,-1.780200838002686,1.9003244402794293e-85,5.535727717335728e-85,84.25682527941957,True
299,ENSR00000131822,-1.7770892108458582,2.778531590357431e-85,8.067003384004409e-85,84.09328776087604,True
300,17:66797297-66803297,-1.7284238172532813,3.537348669350858e-85,1.023598236214152e-84,83.98987047112709,True
301,ENSR00000013279,-1.0344059345465615,5.512923115216476e-85,1.5899854415077983e-84,83.79860685222154,True
302,5:43048497-43054497,-1.5650091323361155,6.015717047003453e-85,1.7235820881381604e-84,83.76356802784845,True
303,ENSR00000253852,-1.4247559695252512,6.001924311637176e-85,1.7235820881381604e-84,83.76356802784845,True
304,ENSR00000325274,-1.5030153925130425,7.312176803730064e-85,2.088165900343897e-84,83.68023500052527,True
305,ENSR00000235533,-1.6374567452835325,7.481982448972479e-85,2.129675396423212e-84,83.67168658636652,True
306,ENSR00000208930,-2.3489197066692458,2.8879256304770247e-84,8.193430697542309e-84,83.08653421532861,True
307,ENSR00000013280,-1.0212464430248835,3.5360528254351733e-84,9.99968185374687e-84,83.00001381713601,True
308,ENSR00000013685,-1.5039801900013336,4.264906797476759e-84,1.2021792299683681e-83,82.92003077960152,True
309,ENSR00000341824,-1.1969866532923583,4.433817430412716e-84,1.2457596715772501e-83,82.90456573245606,True
310,ENSR00000192350,-1.4871792302036284,1.1990205564448412e-83,3.3580286323583814e-83,82.47391560515382,True
311,ENSR00000158163,-1.481644992036955,1.3746522853511086e-83,3.837570963271845e-83,82.41594358059035,True
312,1:148954104-148960104,-1.234796513881255,2.8997197070788383e-83,8.069188066663476e-83,82.09317016241641,True
313,ENSR00000075534,-1.1006516216363489,5.744720716289568e-83,1.5935196636586668e-82,81.7976425730652,True
314,ENSR00000220199,-1.4999277898049757,7.874089314133096e-83,2.1772481881301351e-82,81.66209206218915,True
315,5:138939407-138945407,-1.0205272501254856,8.018225717416041e-83,2.2100868986928392e-82,81.65559064989823,True
316,ENSR00000247597,-1.3046399134203213,1.2845680236479559e-82,3.529522866237759e-82,81.45228400015483,True
317,ENSR00000265969,-1.919759734387404,4.1155152731306837e-82,1.1272370449361087e-81,80.9479847472346,True
318,ENSR00000306124,-1.430295212684609,5.358987104058705e-82,1.4632218707320163e-81,80.83468981609694,True
319,ENSR00000320016,-1.5302990792397875,8.449858505471454e-82,2.299945861958011e-81,80.63828238664746,True
320,ENSR00000042045,-1.3845981589825653,1.3286095528495622e-81,3.6050433661432042e-81,80.44308950665511,True
321,ENSR00000193092,-2.129164044574817,1.373754560165448e-81,3.715963422062439e-81,80.42992856961774,True
322,ENSR00000169011,-1.4161074388368315,1.6750282908170328e-81,4.516871954494227e-81,80.34516222076134,True
323,ENSR00000013333,-1.273864503290079,5.101514070992721e-81,1.3714255419242778e-80,79.86282776633814,True
324,ENSR00000013281,-0.9776011830052528,9.922453173835146e-81,2.659217450587819e-80,79.57524614791511,True
325,ENSR00000136906,-1.1239563920225577,1.579963451668346e-80,4.2213133938746296e-80,79.37455240425923,True
326,ENSR00000130451,-1.077120264791103,1.6970819507901255e-80,4.520362015713148e-80,79.34482678308002,True
327,ENSR00000085043,-1.0074019518283055,1.712426669027079e-80,4.547328136349347e-80,79.34224370586439,True
328,ENSR00000088030,-0.9697202517768428,4.052637212153642e-80,1.0729018272905235e-79,78.96944001504856,True
329,ENSR00000135010,-2.1632833276451238,1.8659373825764304e-79,4.924943818860821e-79,78.30759871933853,True
330,ENSR00000082519,-1.5155382794439614,1.9273063103611074e-79,5.0715522547568715e-79,78.29485909540074,True
331,7:66684562-66690562,-1.3007238881406393,2.6823649287975054e-79,7.037168231875383e-79,78.15260206652243,True
332,20:45762447-45768447,-2.232014905109201,2.822407681790266e-79,7.38233360612409e-79,78.13180633301937,True
333,3:195897871-195903871,-1.515253695065318,5.307214412617922e-79,1.384007111793476e-78,77.85886167822845,True
334,ENSR00000042917,-1.8898022013343567,6.491076424544145e-79,1.6876798703814774e-78,77.7727099295777,True
335,ENSR00000309925,-1.2813770810159306,2.0066121232059823e-78,5.201664164620269e-78,77.28385769061774,True
336,ENSR00000293234,-1.8387972877855483,4.716171650971202e-78,1.2189274504438925e-77,76.91402214246162,True
337,ENSR00000119272,-1.4323050080388398,7.666173578202916e-78,1.975513960536905e-77,76.70431989690498,True
338,ENSR00000017505,-1.019713572119248,1.0656590495166263e-77,2.7380207437433083e-77,76.56256326589555,True
339,ENSR00000015445,-1.5827037829568502,2.5608366108619335e-77,6.5602608472374824e-77,76.1830788919866,True
340,ENSR00000199772,-1.3196064768933309,7.186168985929693e-77,1.8355287937667926e-76,75.73623879837005,True
341,ENSR00000084775,-1.4349069309989937,7.556127087422077e-77,1.9243820740188975e-76,75.71570869728545,True
342,ENSR00000188681,-1.403621810611641,8.155516561627413e-77,2.0709781122966405e-76,75.68382449104331,True
343,ENSR00000189170,-0.8714413518952917,8.726520901384169e-77,2.2095347979958173e-76,75.65569915433768,True
344,ENSR00000251626,-1.9736073819735478,1.6423423598147344e-76,4.146319406952561e-76,75.38233724557696,True
345,X:1358946-1364946,-1.189111102969975,3.462319235304108e-76,8.715838306213521e-76,75.05969083526041,True
346,ENSR00000127514,-1.251873131473323,5.1517600426197225e-76,1.2931363104097345e-75,74.88835569341924,True
347,ENSR00000211706,-0.9682267351592435,7.071411820396018e-76,1.7698849699899228e-75,74.75205495879187,True
348,3:195899073-195905073,-1.4718851753513522,7.305154131455984e-76,1.823148781804631e-75,74.73917788840473,True
349,ENSR00000265970,-1.7556550417712926,1.0089357032584081e-75,2.5108085643944957e-75,74.60018639863574,True
350,ENSR00000072284,-1.1667989795708273,2.033960304085331e-75,5.047234828656192e-75,74.2969464887244,True
351,ENSR00000195227,-1.5846984923787866,2.217627625713206e-75,5.487368357943758e-75,74.26063588535655,True
352,ENSR00000188682,-1.377952688549696,2.4230592286111673e-75,5.978709881360699e-75,74.22339252033484,True
353,ENSR00000194033,-1.198311010498383,3.9984380251334874e-75,9.837964745455558e-75,74.0070947380769,True
354,ENSR00000305256,-1.2670145267464958,4.147793781980934e-75,1.0176699673536318e-74,73.99239304183816,True
355,ENSR00000155786,-1.2657788015119285,4.165726784745162e-75,1.0191988846946731e-74,73.99174106025521,True
356,ENSR00000188680,-1.3862430766741152,1.424199840070713e-74,3.4747284613489943e-74,73.45907912843947,True
357,ENSR00000017506,-0.9554064510184763,4.828141588687315e-74,1.1746679675269975e-73,72.93008487402946,True
358,ENSR00000300154,-1.3232947640700636,6.432047462254969e-74,1.5605329636835873e-73,72.80672705314753,True
359,7:30913772-30919772,-1.6325998618759698,1.0975622401884659e-73,2.6554908644559824e-73,72.57585518832249,True
360,ENSR00000035643,-1.0961783672255883,1.2692264596737934e-73,3.06231647195533e-73,72.51394992960061,True
361,ENSR00000243861,-1.0909848203857844,1.424313151525758e-73,3.427007610439048e-73,72.46508493112076,True
362,ENSR00000008784,-2.3442201231657456,1.5932719018993753e-73,3.8229747287998784e-73,72.41759857280991,True
363,ENSR00000236996,-1.1894134002180479,1.6715327251836858e-73,3.999739020975248e-73,72.39796834503403,True
364,ENSR00000317983,-0.8406639421735953,2.21025384627678e-73,5.2743317811152753e-73,72.27783255444864,True
365,ENSR00000235530,-1.3074062961981867,2.2869373865211934e-73,5.442411102896064e-73,72.26420865605573,True
366,ENSR00000251622,-1.8442562624342123,3.876394019630909e-73,9.19983430817036e-73,72.03621999436045,True
367,ENSR00000251623,-1.8490229511833338,4.5858737011341514e-73,1.0854065200238712e-72,71.964407573947,True
368,ENSR00000220837,-1.324169989203842,4.746501192041815e-73,1.1203800916716588e-72,71.9506346168727,True
369,ENSR00000264247,-1.4919789641935375,7.838346085786394e-73,1.8451890380324185e-72,71.7339591341289,True
370,ENSR00000136905,-1.0210281110761346,8.248162603226194e-73,1.9364284710000042e-72,71.71299854062147,True
371,13:76589783-76595783,-0.8158908780572941,9.48855873631194e-73,2.221649101969812e-72,71.65332453455467,True
372,ENSR00000243860,-1.0471879922243386,1.7071939965205762e-72,3.986503943617753e-72,71.399407801948,True
373,ENSR00000305257,-1.3430895358289614,3.0168950496015934e-72,7.025977508564139e-72,71.15329324479764,True
374,ENSR00000155787,-1.3436633402419744,3.3889462349344604e-72,7.871392455007773e-72,71.10394843383739,True
375,ENSR00000243859,-1.0369581947517468,3.855308590318694e-72,8.930781335552082e-72,71.04911054392504,True
376,ENSR00000226753,-1.098857080821084,5.270130150163553e-72,1.2175817933136485e-71,70.91450185459661,True
377,ENSR00000192873,-1.1794966279847467,5.943925179092274e-72,1.3696187383569764e-71,70.86340031085226,True
378,ENSR00000072410,-1.239177196508184,9.943241510292442e-72,2.285109064766416e-71,70.64109306688698,True
379,ENSR00000164787,-1.2633752591733185,1.7368113663970394e-71,3.9809544740311085e-71,70.4000127889545,True
380,ENSR00000223718,-1.3176017918265543,4.084302386973499e-71,9.337079735049653e-71,70.02978893247041,True
381,ENSR00000040210,-1.4322301359096001,4.223712483564041e-71,9.630506736084501e-71,70.01635086065373,True
382,ENSR00000173659,-0.7650185666435854,4.377031889376611e-71,9.954033356780754e-71,70.00200090823319,True
383,ENSR00000264246,-1.4317630615986126,6.383252813520313e-71,1.4478680209833836e-70,69.83927102403041,True
384,ENSR00000314379,-1.9276151527934764,8.378640943382312e-71,1.8955314965418163e-70,69.72226899485102,True
385,ENSR00000179202,-1.9273428736325546,8.736825370330176e-71,1.9714442739786487e-70,69.70521549444449,True
386,ENSR00000006992,-1.2213812721041188,1.527263855549984e-70,3.437330279545312e-70,69.46377873620942,True
387,ENSR00000027476,-1.2310580575013155,5.751317808229226e-70,1.2910819100432102e-69,68.88904620393704,True
388,ENSR00000264041,-0.8910729745612684,1.3993782109248183e-69,3.1333121380861615e-69,68.50399633888912,True
389,ENSR00000217179,-1.8637512864680992,1.478656775182813e-69,3.3023334645749484e-69,68.48117907446735,True
390,14:105041942-105047942,-1.553603846132056,1.8323700400907528e-69,4.081826866800628e-69,68.3891454200971,True
391,ENSR00000220408,-1.4780395298051157,1.9458896037530273e-69,4.3236475634410375e-69,68.36414971423096,True
392,ENSR00000329967,-1.2360649481171102,2.8841540233386347e-69,6.392107262920995e-69,68.19435594594314,True
393,ENSR00000305991,-1.9919649591840374,3.5580321051871467e-69,7.865598892431485e-69,68.10426820428341,True
394,ENSR00000293235,-1.6215846060750636,3.974453374320039e-69,8.763921238057604e-69,68.05730153412715,True
395,ENSR00000015444,-1.4250582336971858,4.678530294961081e-69,1.0290403754826014e-68,67.98756758490201,True
396,ENSR00000061666,-1.2387263512591276,5.374275453433968e-69,1.179091667491432e-68,67.92845242973262,True
397,ENSR00000013288,-1.1071433596518871,5.47512667362103e-69,1.1981998323426927e-68,67.92147074551401,True
398,ENSR00000013332,-1.0943477675723008,7.776926177143245e-69,1.6976698496971846e-68,67.77014676426626,True
399,ENSR00000049338,-1.2926273167291986,9.379064454306504e-69,2.0422912849252412e-68,67.68988231591517,True
400,ENSR00000040211,-1.3968777862043045,1.7915155755301335e-68,3.891296923408345e-68,67.40990562931503,True
401,ENSR00000187000,-1.1533797056719732,2.4489782037963167e-68,5.306119441558686e-68,67.27522297820857,True
402,ENSR00000170420,-0.7753482014865415,5.277754126921423e-68,1.1406758919475334e-67,66.94283773711916,True
403,ENSR00000339888,-1.0985173319758548,5.77598580597028e-68,1.2452682269802264e-67,66.9047370927845,True
404,6:11318126-11324126,-1.677495171747844,7.002999669026298e-68,1.506077212770841e-67,66.8221527623845,True
405,ENSR00000213712,-1.1044954323122922,8.826327707152632e-68,1.8935299095886557e-67,66.7227278305132,True
406,ENSR00000170618,-1.4795990620428607,1.0874975705420352e-67,2.3272982406440113e-67,66.63314795879903,True
407,ENSR00000226752,-1.0320884831224133,5.734564142757359e-67,1.2242170020445245e-66,65.91214159327104,True
408,ENSR00000171635,-1.2501188816918871,7.245532673437079e-67,1.542997300382322e-66,65.81163483377489,True
409,ENSR00000023404,-1.999252984458405,1.7449885087303166e-66,3.7070365636685506e-66,65.43097313036613,True
410,5:1562421-1568421,-1.1694045763318106,6.470975862966679e-66,1.3713430600107002e-65,64.86285388698128,True
411,ENSR00000047195,-2.0389453442550898,7.647039117738977e-66,1.6166434639686042e-65,64.7913857492366,True
412,ENSR00000049060,-1.5451729017151397,9.375117427340147e-66,1.9771736753543022e-65,64.70395518049149,True
413,ENSR00000031041,-0.9214444824995015,1.1895417965176762e-65,2.502635035668831e-65,64.60160247981722,True
414,ENSR00000246721,-0.9903870941785681,3.4452984926791416e-65,7.230975872586824e-65,64.14080308756306,True
415,ENSR00000211831,-1.2251156772078753,4.6826740793749465e-65,9.804348853691295e-65,64.00858124428474,True
416,ENSR00000085056,-0.8815994786831127,9.41830228520399e-65,1.967228127197284e-64,63.70614527473332,True
417,ENSR00000157842,-1.059058899585921,1.6184649333736907e-64,3.372447265474843e-64,63.47205483261005,True
418,ENSR00000230285,-1.1974117333361098,2.165719618134175e-64,4.50200903912856e-64,63.346593637358666,True
419,ENSR00000208927,-2.017385571864203,2.4633170363591142e-64,5.108450330163782e-64,63.29171082493945,True
420,8:37891223-37897223,-1.426633062071426,2.5913203818722982e-64,5.3611402674840184e-64,63.27074282985782,True
421,ENSR00000072830,-1.3314475214406072,3.16245305106466e-64,6.527243145680849e-64,63.18527020914244,True
422,ENSR00000075512,-1.3943311016453572,8.212870750745357e-64,1.6911135753898833e-63,62.771827224153455,True
423,ENSR00000040212,-1.3144823549289257,1.0175585320771234e-63,2.0903148147150342e-63,62.67978830144999,True
424,2:142936884-142942884,-1.5538486115975705,7.402022789149922e-63,1.5169792586704898e-62,61.819020357187256,True
425,ENSR00000341179,-1.0357104470328236,8.136447278878425e-63,1.663578774625143e-62,61.77895662937586,True
426,ENSR00000215522,-1.1101093323509825,1.1481252452061134e-62,2.3419603947881143e-62,61.63042045361482,True
427,ENSR00000234345,-1.2607825567313478,1.9823348217610047e-62,4.0341439947519515e-62,61.39424860413761,True
428,ENSR00000234344,-1.2104499849798112,2.3838475673349767e-62,4.839932939740711e-62,61.3151606557321,True
429,ENSR00000329408,-1.1093986674570826,4.094283793904472e-62,8.293305080211151e-62,61.081272358226116,True
430,ENSR00000009999,-1.0741030111745256,6.942566970126582e-62,1.4030106336381097e-61,60.85293903737303,True
431,ENSR00000328997,-1.0202285365661414,1.056412104364949e-61,2.1299419974580335e-61,60.671632223099714,True
432,ENSR00000313136,-2.0212900458068446,1.2415972030023664e-61,2.4975315561548754e-61,60.60248901578372,True
433,ENSR00000163599,-1.383328201378395,1.631699120409699e-61,3.274677266997345e-61,60.48483149508248,True
434,ENSR00000053382,-0.8576304996529044,1.8126579685770915e-61,3.629482966967004e-61,60.44015523738428,True
435,ENSR00000136022,-1.0357546741550265,2.9711633871691826e-61,5.9355121794136644e-61,60.22654179952393,True
436,ENSR00000220407,-1.3788133944575902,7.96150829519303e-61,1.5868360927032333e-60,59.79946793002573,True
437,ENSR00000329407,-1.0920153991309984,1.006306305017065e-60,2.001125095136675e-60,59.698725761723885,True
438,ENSR00000244845,-1.1473635991239475,1.585077101441967e-60,3.144879624956614e-60,59.502395973181386,True
439,ENSR00000089903,-1.0965707147103527,2.1840465516503802e-60,4.323419423835185e-60,59.364172630619166,True
440,ENSR00000184619,-0.9730947631196373,2.25251555155051e-60,4.4488459079376283e-60,59.35175263639431,True
441,ENSR00000208926,-1.982472473968295,3.759435111470839e-60,7.408298602016065e-60,59.1302815211163,True
442,ENSR00000342304,-2.5226913983075967,3.917005744113073e-60,7.701381496890489e-60,59.11343136279371,True
443,ENSR00000102172,-1.0700083335386918,5.832737332662962e-60,1.1442149136823065e-59,58.94149239594483,True
444,5:37099086-37105086,-0.8934164482438676,6.545997944960057e-60,1.2812503842831931e-59,58.89236599134296,True
445,ENSR00000133397,-0.9525606224603491,8.386775569505107e-60,1.6378658118921407e-59,58.78572168227157,True
446,ENSR00000115689,-0.9583460926160464,9.356569918156892e-60,1.8231705589965667e-59,58.739172700864415,True
447,ENSR00000193109,-1.482520885767072,1.4796588031172724e-59,2.8767473605248754e-59,58.541098276708105,True
448,ENSR00000051461,-1.1240968460493543,1.0876056075600797e-58,2.1098095416143194e-58,57.67575674790576,True
449,2:85713796-85719796,-1.8020939445713757,1.745557935335957e-58,3.378624359283597e-58,57.47126009107772,True
450,ENSR00000119748,-0.8383440127186945,4.095597365737914e-58,7.909679169751048e-58,57.10184113187938,True
451,5:1559805-1565805,-1.5897612482885712,7.979742622613284e-58,1.5376893416584446e-57,56.813131395894274,True
452,ENSR00000155785,-0.91571756210995,8.071173376385459e-58,1.5518746160776458e-57,56.80914337054261,True
453,8:60596070-60602070,-1.1167231349213709,1.602786090984161e-57,3.074948645918952e-57,56.512162132890275,True
454,ENSR00000313729,-1.5897479659720928,2.1777495769699337e-57,4.168834904485302e-57,56.37998530360019,True
455,ENSR00000075569,-1.2874858753880138,3.082843683351721e-57,5.888501860086291e-57,56.22999518342292,True
456,ENSR00000137242,-1.255220890395133,3.243350223433925e-57,6.181527449914548e-57,56.208904197871654,True
457,ENSR00000025461,-0.890136864835179,3.9793817922805364e-57,7.56777629055971e-57,56.121031714504184,True
458,ENSR00000177388,-0.9727568200375348,5.36109185464228e-57,1.0173226591271082e-56,55.99254128222566,True
459,ENSR00000205253,-1.2833826277636813,1.2277120580057887e-56,2.3246460924413958e-56,55.63364315537574,True
460,ENSR00000032977,-0.9753147343620492,1.5387914564232371e-56,2.907347849337613e-56,55.53650300400179,True
461,ENSR00000211832,-1.1385328517010578,4.205497422248936e-56,7.9285460060147685e-56,55.10080644943674,True
462,ENSR00000234343,-1.056110438264183,1.3903799457817578e-55,2.6155959671185983e-55,54.582429340929814,True
463,ENSR00000158215,-1.0040661877075214,1.475181402971944e-55,2.7691444008374206e-55,54.557654396781786,True
464,17:64121472-64127472,-1.0728641509381844,1.9284961511030557e-55,3.612301392711315e-55,54.44221602144527,True
465,ENSR00000005023,-1.041608441625385,2.3846569974905727e-55,4.4571593236358126e-55,54.35094184153887,True
466,ENSR00000324963,-1.491137892341456,3.711855794982222e-55,6.922968731112452e-55,54.15970762995667,True
467,ENSR00000024386,-1.27199962937178,1.060354371923114e-54,1.973437303301351e-54,53.704776666716036,True
468,ENSR00000280978,-0.9922369652338233,1.0642540862147614e-54,1.9764718743988426e-54,53.704109361376815,True
469,ENSR00000077869,-1.1349820432982038,1.2369390102885202e-54,2.2922848467261727e-54,53.6397314165149,True
470,ENSR00000172593,-1.0423285757606804,1.640146535764266e-54,3.033052298621392e-54,53.51812010112789,True
471,ENSR00000272944,-0.8454545197865895,2.1582277488830572e-54,3.98266179931598e-54,53.39982657155377,True
472,ENSR00000337993,-1.364258939653226,2.2924899454771838e-54,4.2214772568935035e-54,53.37453554613546,True
473,ENSR00000234341,-0.9559166253221242,3.872370576699692e-54,7.115685173640152e-54,53.14778327508719,True
474,ENSR00000164786,-0.9277363909829758,6.763193351843858e-54,1.2401560862012633e-53,52.906523651039485,True
475,ENSR00000234342,-0.9573785107864081,2.490558576843862e-53,4.557303614350848e-53,52.341292037108836,True
476,ENSR00000091626,-0.8985327207775607,7.509876978895683e-53,1.3713003875509726e-52,51.862867401252565,True
477,ENSR00000045237,-1.215977393977094,1.3192427244967196e-52,2.4038920774825162e-52,51.61908503384314,True
478,ENSR00000092917,-1.0192411199874234,1.6308750672584109e-52,2.965536917707883e-52,51.52789666510324,True
479,ENSR00000047484,-0.8608321609239964,1.724260318147095e-52,3.12881403563775e-52,51.50462024883733,True
480,ENSR00000260944,-0.9151349756559677,1.7555019583240417e-52,3.178881924532724e-52,51.49772560309379,True
481,ENSR00000172592,-1.0287295469473208,1.910071756229488e-52,3.4516026964229955e-52,51.461979200407995,True
482,ENSR00000090600,-0.9652614606221308,5.097766554976263e-52,9.192866810319514e-52,51.036549032058026,True
483,ENSR00000118679,-0.5694601404100333,5.2644563410451076e-52,9.473846018698944e-52,51.02347367827102,True
484,ENSR00000304730,-1.1016257848243785,9.573254365900447e-52,1.7192380521029466e-51,50.76466398511814,True
485,ENSR00000236792,-1.941878451645667,1.4059237356749427e-51,2.5156317334376925e-51,50.59935293550099,True
486,17:7473068-7479068,-0.9899436006106088,1.4065587304066088e-51,2.5156317334376925e-51,50.59935293550099,True
487,ENSR00000144301,-0.9330929865252451,1.5539403351855785e-51,2.773528753989014e-51,50.55696732730307,True
488,8:42525589-42531589,-0.8072396105042573,1.5931287241726386e-51,2.837658729559035e-51,50.54703983607422,True
489,ENSR00000137243,-1.179587886084158,1.698470289730968e-51,3.0191175966442314e-51,50.52011997058769,True
490,ENSR00000049335,-1.6235630595725155,1.7723447429349138e-51,3.1440168454099995e-51,50.50251513570864,True
491,ENSR00000043973,-0.823314497957388,5.613800526390167e-51,9.93825255789804e-51,50.00268997085193,True
492,ENSR00000010612,-0.9789102133058385,5.785193551442756e-51,1.0220899763299475e-50,49.99051087083186,True
493,ENSR00000115690,-0.8490986144409166,7.027265996226915e-51,1.2390179519663246e-50,49.90692240114336,True
494,ENSR00000304731,-1.1525755212196698,9.371483200386919e-51,1.6490023974822238e-50,49.7827787129349,True
495,ENSR00000193105,-1.0303966714834252,2.00642566029364e-50,3.5233805445882263e-50,49.453040448079186,True
496,ENSR00000091521,-0.8086582274682789,3.6018409371048557e-50,6.312280596012735e-50,49.19981370393815,True
497,ENSR00000292478,-0.7593840155371188,4.0939192321256925e-50,7.160248295545137e-50,49.14507191742462,True
498,ENSR00000307660,-1.0344602852712914,1.011803435562898e-49,1.7660937722951586e-49,48.75298624090048,True
499,ENSR00000065658,-0.7331694509921656,1.983257957186761e-49,3.454835361419338e-49,48.46157264389926,True
500,ENSR00000343138,-0.8784792299737104,4.381927115416157e-49,7.618080873308328e-49,48.118154421193964,True
501,ENSR00000254912,-0.8419252544475926,1.1180609477081075e-48,1.9399025606648636e-48,47.71222008369263,True
502,ENSR00000216129,-0.9124489637025824,1.1918519152450121e-48,2.06382309777019e-48,47.68532753134464,True
503,ENSR00000172846,-1.2814368488323495,1.5334569084665983e-48,2.6500812842746174e-48,47.57674080501771,True
504,ENSR00000282517,-0.7946936309545369,2.1535450305556348e-48,3.714332122007838e-48,47.43011926583413,True
505,ENSR00000061665,-0.9163130959070711,2.1759161555648783e-48,3.745499943669978e-48,47.426490205124495,True
506,ENSR00000342305,-2.1098805079148715,2.967965978128815e-48,5.0988133470418103e-48,47.29253088601909,True
507,ENSR00000126015,-0.8947863885568316,3.595910044167214e-48,6.165428441869377e-48,47.21003673845601,True
508,ENSR00000301681,-1.251657165787843,4.358683800050284e-48,7.458572868062471e-48,47.12734426298549,True
509,ENSR00000161923,-0.9769542933631418,5.264106656581133e-48,8.990268427219936e-48,47.04622734111215,True
510,ENSR00000318780,-0.7444966072803954,7.130183924142551e-48,1.2153405475397577e-47,46.915302012440684,True
511,16:22392829-22398829,-0.8523892142005582,1.6590702376722627e-47,2.8223636269776187e-47,46.549387033453286,True
512,20:337919-343919,-1.033284515962495,2.3054809990067463e-47,3.914374171802877e-47,46.40733766284195,True
513,7:43612394-43618394,-0.7005850601579835,3.619136697027646e-47,6.13281724340677e-47,46.212339976998884,True
514,ENSR00000119647,-1.1767184771443495,1.5532355470966828e-46,2.626928468973225e-46,45.58055175285274,True
515,20:3176120-3182120,-0.7328112585549494,1.6258828997269785e-46,2.744465127252322e-46,45.561542283242034,True
516,ENSR00000024385,-1.1412461520828916,2.2062748013192077e-46,3.716954259089032e-46,45.42981278330768,True
517,ENSR00000320963,-1.5887295966754273,2.840383127708909e-46,4.776011012035637e-46,45.32093468052592,True
518,ENSR00000091996,-0.9337743952236562,3.786872845551842e-46,6.355233619413592e-46,45.196868480081285,True
