,eRNA,log2FC,p_value,q_value,-log10qval,rejected
259,ENSR00000263062,-0.7882452391867978,3.8001637091034683e-11,4.954828836100291e-11,10.304971343564395,True
260,ENSR00000157318,-0.5020835504099875,7.346220972735763e-11,9.541643332403922e-11,10.020376821445494,True
261,ENSR00000053382,-0.5262818061285275,1.1634185539325149e-10,1.5053392739813836e-10,9.822365607570202,True
262,ENSR00000087174,-0.40430647795936947,1.5420748783493383e-10,1.9876934743742424e-10,9.701650588073422,True
263,ENSR00000094487,-0.774413522538677,1.8195769127117527e-10,2.3365021720048643e-10,9.631433810920734,True
264,ENSR00000050878,-0.6438025147572259,1.9475256109319916e-10,2.491362951343189e-10,9.60356299816278,True
265,ENSR00000037509,-0.7617632575428358,2.1581683875894158e-10,2.7504476819278646e-10,9.560596611636276,True
266,ENSR00000115682,-0.34816876452579143,2.3048491559723308e-10,2.926381512639027e-10,9.533669055506333,True
267,ENSR00000324472,-0.7321759641841404,2.3227585489130324e-10,2.9381162241847683e-10,9.531931028653402,True
268,ENSR00000101287,-0.7099908840102298,3.437967536001855e-10,4.332605928269996e-10,9.363250810379595,True
269,ENSR00000179322,-1.418548397361564,6.579494755428655e-10,8.260921192927089e-10,9.082971520875997,True
270,ENSR00000089075,-0.9196873193598237,1.2252622573356871e-09,1.5327081374051586e-09,8.814540536849542,True
271,ENSR00000308281,-0.7756350879757308,7.170431182254503e-09,8.936677098471606e-09,8.048823933783481,True
272,16:85841944-85847944,-0.8715288695131501,1.3995777776577847e-08,1.737937240388238e-08,7.759965910652139,True
273,ENSR00000031396,-0.5759878223921772,1.5886658051325897e-08,1.9655390800728027e-08,7.706518316844532,True
274,ENSR00000022208,-0.40673021737125514,2.297227218470391e-08,2.831854643859864e-08,7.547929042292182,True
275,ENSR00000179321,-0.9613508718374129,5.4619839554119604e-08,6.70874116262556e-08,7.173358963797397,True
276,ENSR00000101971,-0.6183662387430725,5.968162432595457e-08,7.303996623284694e-08,7.136439436252668,True
277,ENSR00000011610,-0.33333342029397744,6.539887786645885e-08,7.974899135514226e-08,7.098274801081641,True
278,ENSR00000179320,-1.0862291684339862,1.1767322289634735e-07,1.4297929233642206e-07,6.844726856767365,True
279,ENSR00000085102,-1.1288506868385284,1.416192162362452e-07,1.714604082288826e-07,6.765836146599369,True
280,ENSR00000310566,-0.4588264127275229,8.275681552195967e-07,9.98382934588766e-07,6.000702851016291,True
281,ENSR00000341824,-0.3476414455071829,9.275402788681114e-07,1.1150218245967723e-06,5.952716631979778,True
282,ENSR00000219736,-0.6757598722311556,1.137514163757326e-06,1.3626053057022386e-06,5.865629924340758,True
283,ENSR00000039212,-0.26766035541417826,1.8527471459188284e-06,2.2115538115017e-06,5.655302488917516,True
284,ENSR00000023772,-0.6043289258919277,2.5209361681237674e-06,2.9985872315577444e-06,5.523083312631395,True
285,ENSR00000273268,-0.45406810079076454,3.966497430691749e-06,4.668898017376747e-06,5.330785612249157,True
286,ENSR00000065684,-0.45406810079076454,3.966497430691749e-06,4.668898017376747e-06,5.330785612249157,True
287,ENSR00000065683,-0.4540489160374778,3.966497430691749e-06,4.668898017376747e-06,5.330785612249157,True
288,ENSR00000329060,-0.5948969493769578,5.463998884414209e-06,6.409327411129469e-06,5.193187542549976,True
289,ENSR00000141543,-0.28831972050169496,6.07381399449318e-06,7.100079117700648e-06,5.148736811817633,True
290,ENSR00000031397,-0.4332826039982351,8.60054700172139e-06,1.0019193929840382e-05,4.999167217181753,True
291,ENSR00000018586,-0.3721739537328019,9.216807199583817e-06,1.0700334385818198e-05,4.9706026503852065,True
292,ENSR00000281811,-0.7250595476639334,9.902445894158057e-06,1.1457096102797206e-05,4.940925444004037,True
293,ENSR00000038731,0.48769609614625786,2.3161339297453734e-05,2.6706442251145632e-05,4.573383963480248,True
294,ENSR00000256275,-0.33948858649201863,2.745695369214578e-05,3.155222814114379e-05,4.500969966523313,True
295,ENSR00000254583,1.2233699267322675,3.162367638112687e-05,3.621765639595273e-05,4.441079655823054,True
296,ENSR00000141762,-0.5482154486179045,3.2562422070928864e-05,3.716720903045416e-05,4.429840049831945,True
297,ENSR00000065685,0.40667558810891985,3.523041553119587e-05,4.0077553238508054e-05,4.397098800300753,True
298,ENSR00000183044,-0.4887582430657018,6.332845403727479e-05,7.18004880221945e-05,4.143872603882688,True
299,ENSR00000247300,-0.24567192957517628,7.65058769313292e-05,8.645164093240199e-05,4.063226758999383,True
300,21:34845625-34851625,-0.6348443838516709,8.322189377830925e-05,9.372831226194962e-05,4.028129203115859,True
301,ENSR00000240825,-0.37448608860430843,8.376884441085262e-05,9.403191475257959e-05,4.026724720352037,True
302,21:34845229-34851229,-0.6439649435449256,0.00010530035245080315,0.00011781128541525502,3.92881310548427,True
303,ENSR00000240826,-0.3607165081684603,0.00012566825974370224,0.0001401366449115627,3.853448284400864,True
304,21:34848518-34854518,-0.43037604147351544,0.000209302839410941,0.00023263495921412787,3.633325021108223,True
305,21:34844759-34850759,-0.6289283831489382,0.0002120802217272783,0.00023495161818806322,3.6290215595036535,True
306,1:31445488-31451488,-1.0752421684241216,0.0002392705721852876,0.0002642108272664902,3.578049389122166,True
307,ENSR00000231303,-0.9976897603971292,0.000309363094226542,0.0003405002887753173,3.4678825154296877,True
308,ENSR00000313719,0.5991076514101622,0.00039338143102034793,0.00043157380296407103,3.3649449253733827,True
309,ENSR00000141760,-0.6055378169627802,0.0008949478989935765,0.0009786688314800723,3.0093642428160825,True
310,ENSR00000175240,-1.779518024833915,0.0009310200380599744,0.001014841777821001,2.993601662554309,True
311,ENSR00000141761,-0.5909796513664203,0.0009902306412800095,0.0010759236775446258,2.968218534986391,True
312,ENSR00000246413,0.2483602915642698,0.0018648509768884134,0.002019758725767323,2.6947005069524956,True
313,ENSR00000273807,-0.19761317757602595,0.0028886506828170043,0.0031186387945062563,2.5060349229783005,True
314,ENSR00000264041,-0.14618728495711467,0.004730880809384994,0.005091328871052422,2.2931688490890965,True
315,ENSR00000115040,0.6714574120729332,0.005488534557385056,0.0058880165030175124,2.230030981422019,True
316,ENSR00000320976,0.0026867841090101384,0.006232817988947393,0.0066653794897576215,2.176175119225982,True
317,ENSR00000294629,-0.3744065223070106,0.006534092835551636,0.0069655895322390075,2.1570421211978883,True
318,ENSR00000199772,-0.27167563347054857,0.008755872079342008,0.00930482957647944,2.031291576823635,True
319,ENSR00000164117,-0.38595236024781143,0.01153169624809379,0.01221639071282436,1.9130570858312916,True
320,ENSR00000041224,-0.2582333031729888,0.02733726125007032,0.02887019178745744,1.5395503310497332,True
321,ENSR00000309797,-0.2638442060591265,0.03420539533030284,0.03601127023904554,1.4435615593263362,True
322,ENSR00000320947,-0.7025430892617924,0.04120658771716115,0.04324778091677285,1.3640361716748917,True
323,5:147836248-147842248,-1.161589646152432,0.05602909282421973,0.05862303230682249,1.2319317212087257,False
324,ENSR00000007319,0.19913040052198822,0.056695166431163437,0.05895601662627118,1.2294718673415237,False
325,ENSR00000022209,0.109847971592134,0.05665867981316607,0.05895601662627118,1.2294718673415237,False
326,ENSR00000022210,0.12019254932326212,0.05845928771282415,0.06060458267476266,1.2174945349902604,False
327,17:45912993-45918993,-0.7340766374139456,0.06252806640919394,0.06462504424608763,1.1895991465544788,False
328,ENSR00000336446,-1.2383165538806682,0.0895971745038903,0.09232049287786873,1.034701885583846,False
329,ENSR00000084977,0.10108925871974139,0.09395852211225006,0.09652102726076597,1.01537806459885,False
330,ENSR00000094980,-0.41144802967164207,0.22776966414533373,0.2332746711337406,0.632132414159636,False
331,ENSR00000094979,-0.477953480543554,0.2610366724350448,0.26654045769722945,0.5742368608547135,False
332,ENSR00000025461,0.00962398899078875,0.2853636888219213,0.2905053769088028,0.536845824925244,False
333,ENSR00000089074,-0.2507104410516414,0.41816986753481356,0.42442989549192156,0.3721940333712902,False
334,ENSR00000303511,-0.16398273847252734,0.4664234657180736,0.4719927011296327,0.32606471722106856,False
335,ENSR00000335074,0.037006796082224666,0.4766900347954425,0.48094619582040177,0.31790350609040324,False
336,ENSR00000234910,0.0409429933849534,0.5205116295342935,0.5236007193238146,0.2809997654861619,False
337,9:37911670-37917670,0.0625983115036821,0.6995770464118025,0.7016468009869854,0.15388145052498156,False
338,ENSR00000025462,0.13077030984520047,0.7827617204058368,0.7827617204058368,0.10637042090750458,False
