,eRNA,log2FC,p_value,q_value,-log10qval,rejected
259,ENSR00000280978,-0.8176136210054278,3.110766941496017e-42,5.527593565273691e-42,41.25746389740811,True
260,ENSR00000329061,-1.175816815047757,3.375304417413292e-42,5.974676784846517e-42,41.223685583995625,True
261,ENSR00000261220,-0.7801072358685407,8.250215220334571e-42,1.4548089434330427e-41,40.83719403778527,True
262,17:36516775-36522775,-0.8403077188408709,1.162749633091922e-41,2.0425487851272546e-41,40.68982756179259,True
263,2:39110865-39116865,-0.9914634268054624,1.7024248856715799e-41,2.979243549925265e-41,40.52589399223138,True
264,ENSR00000169560,-0.7489489847603377,4.965310412830129e-41,8.656503436707622e-41,40.062657494216914,True
265,22:38351865-38357865,-0.7357608889833894,5.753820588330929e-41,9.993477863943192e-41,40.000283345180804,True
266,ENSR00000010575,-0.7201552527143188,7.469645994637237e-41,1.2925005428922858e-40,39.888569265816166,True
267,ENSR00000121536,-0.7771786548977763,1.1743887183890774e-40,2.024505924984156e-40,39.69368094787351,True
268,2:24098555-24104555,-0.6668691128087456,1.6198178211904996e-40,2.7819919456877725e-40,39.55564413169423,True
269,ENSR00000043150,-0.9555080889509333,3.912123872737008e-40,6.694078626683324e-40,39.17430919085273,True
270,20:52073511-52079511,-0.7826611855574769,4.4662466595120225e-40,7.614044120644112e-40,39.118384610934214,True
271,ENSR00000058532,1.3332567844224563,5.465082875585211e-40,9.282604001913114e-40,39.03233017625705,True
272,ENSR00000004535,-1.006052991922017,7.846824407139782e-40,1.32792413043904e-39,38.87682673722171,True
273,ENSR00000115690,-0.7334484294860272,1.0300138302774322e-39,1.7367386481320206e-39,38.76026553112914,True
274,ENSR00000251120,-1.0050872782333329,1.1019786488599528e-39,1.8513241300847205e-39,38.73251753825214,True
275,ENSR00000251119,-0.9973820405318217,1.3448294677269352e-39,2.2511275872820437e-39,38.64759988976969,True
276,ENSR00000249588,-0.8901928172365404,7.30838764282648e-39,1.2189440761681712e-38,37.91401621888424,True
277,6:108881582-108887582,-0.75853472409502,1.2747016449632622e-38,2.1183890646511765e-38,37.67399427410874,True
278,ENSR00000199718,-1.0037610883057466,1.6850574722107072e-38,2.7903102228005256e-38,37.55434750978708,True
279,ENSR00000313236,-0.6665181948037909,1.545837353676248e-37,2.550631633565809e-37,36.59335225838801,True
280,ENSR00000262509,-1.083614837629292,1.7908960861381011e-37,2.944462604255526e-37,36.53099395700694,True
281,ENSR00000171635,-0.8319855045491762,6.213138113397177e-37,1.01789709517358e-36,35.99229612500243,True
282,ENSR00000264544,-1.140716816923995,1.349533419827565e-36,2.20312522954182e-36,35.65696081607972,True
283,ENSR00000126855,-0.6576669506411369,2.9807821375275438e-36,4.849018829358188e-36,35.31434612946037,True
284,2:46627448-46633448,-0.6668207866984528,3.0566791506306514e-36,4.9550377810223185e-36,35.304953029770644,True
285,ENSR00000341824,-0.6027922223777802,5.7416697324614485e-36,9.275004952437724e-36,35.03268584981903,True
286,ENSR00000264543,-1.1262572164847249,6.456549075847179e-36,1.0393469244046679e-35,34.98323946475649,True
287,ENSR00000065658,-1.1025982936639143,6.57806536841896e-36,1.0552313195172082e-35,34.97665232730661,True
288,ENSR00000144337,-0.7879351276679839,9.233117880945118e-36,1.4760209207600848e-35,34.83090748688542,True
289,1:155003728-155009728,-0.9081658598145498,9.782266057474763e-36,1.558416178811497e-35,34.807316551782144,True
290,ENSR00000192873,-0.6816751971418854,1.0171244646815583e-35,1.614816160422268e-35,34.79187691299773,True
291,ENSR00000292478,-0.6188676846504083,2.5182765778229363e-35,3.9843965032677963e-35,34.39963744971298,True
292,ENSR00000039212,-0.6254128739999413,2.23513184820527e-34,3.524337590002849e-34,33.45292249797473,True
293,ENSR00000133397,-0.5903608233467953,1.559807341230721e-33,2.45112582193399e-33,32.61063439483967,True
294,ENSR00000320173,-0.646976744745739,2.717226190024012e-32,4.255452541664724e-32,31.371054248529518,True
295,ENSR00000012140,-0.6696332741582915,4.183300590925822e-32,6.529340787188276e-32,31.185130663585312,True
296,ENSR00000053382,-0.5660309494710061,1.1810063624863244e-31,1.8371210083120601e-31,30.735862236447947,True
297,ENSR00000195227,-0.7953282426204863,2.8031553955955196e-31,4.345831519346074e-31,30.36192711456327,True
298,ENSR00000319047,-0.6765413948070743,5.94572734095088e-31,9.18704358367661e-31,30.036824223310678,True
299,ENSR00000169561,-0.5970325071890631,6.138113803442465e-31,9.452695257301396e-31,30.024444342974395,True
300,ENSR00000338188,-0.7196957122494695,9.901946423257305e-31,1.519833637058098e-30,29.81820394788538,True
301,ENSR00000035554,-0.6112634748095396,1.9275564255842923e-30,2.948778372913719e-30,29.530357867338875,True
302,ENSR00000191818,-0.6609148231507325,4.091906891159678e-30,6.239145160778123e-30,29.20487490989912,True
303,ENSR00000032920,-0.536726350938221,3.43017192881097e-29,5.212958654969302e-29,28.2829157195368,True
304,ENSR00000260944,-0.602983191431654,6.083583040412515e-29,9.215132343182236e-29,28.035498423277133,True
305,ENSR00000118775,-0.7627596395351043,3.454513532139352e-28,5.215638077935884e-28,27.282692552668912,True
306,ENSR00000047484,-0.5497798406446489,4.4142568230301e-28,6.6429532646251015e-28,27.177638802953126,True
307,ENSR00000173659,-0.3964755148950518,2.5026121420193546e-27,3.753918213029032e-27,26.42551519362653,True
308,ENSR00000118753,-0.6351662175674669,7.451234538335365e-27,1.1140680766054818e-26,25.95308827021186,True
309,ENSR00000087861,-0.48925721460339805,1.414162380442378e-26,2.107558128272189e-26,25.676220438321387,True
310,ENSR00000297238,-0.6785718714390447,2.779666894358714e-26,4.129280081008765e-26,25.38412565877914,True
311,ENSR00000307782,-1.5086083838854467,7.095521144713281e-26,1.0506829387363898e-25,24.97852831987229,True
312,ENSR00000282517,-0.5437847696370328,7.4697516081919e-26,1.1025639753944594e-25,24.9575962015384,True
313,ENSR00000157842,-0.5343394977863787,9.404713695325227e-26,1.3837508685478519e-25,24.85894209351671,True
314,9:98245436-98251436,-0.6487585455425035,2.0007205422900813e-25,2.9343901286921193e-25,24.532482146977138,True
315,ENSR00000177604,-0.8550212695278406,2.4492030652001397e-25,3.580796886463495e-25,24.44602031277471,True
316,ENSR00000113752,-0.9376932039126149,2.70419420473372e-25,3.941128462419491e-25,24.404379408927685,True
317,ENSR00000091521,-0.5354772714999603,2.732516719852736e-25,3.969882781672843e-25,24.40122231641679,True
318,ENSR00000049060,-0.714427404053325,2.7502219571197384e-25,3.9830800758285866e-25,24.399780962448087,True
319,ENSR00000144311,-1.142218268187669,4.290789444346525e-25,6.194827260275295e-25,24.207970799208045,True
320,ENSR00000011610,-0.3868792699626105,5.437879368270011e-25,7.82648058610824e-25,24.106433487704614,True
321,ENSR00000211706,-0.42836637366655544,9.522960461719314e-25,1.3663378053771188e-24,23.864441914948593,True
322,ENSR00000306266,-1.2120766962126153,1.2523976998656245e-24,1.791355223956404e-24,23.74681828544794,True
323,ENSR00000087862,-0.4590040850160672,1.924183833102383e-24,2.7437436138682128e-24,23.56165647324388,True
324,11:129229722-129235722,-0.5335105371474304,2.6616979085792287e-24,3.783705950041858e-24,23.422082622068434,True
325,ENSR00000306140,-0.5995263154781749,8.890865816379387e-24,1.259993867229226e-23,22.89963156871973,True
326,2:20206538-20212538,-0.9251819064698713,3.017963380008972e-23,4.263911564416346e-23,22.370191811365224,True
327,ENSR00000168733,-1.0312477581191486,7.845718663751245e-22,1.1050981776381327e-21,20.956599137261733,True
328,ENSR00000004187,-0.6518523607427639,1.158513088046475e-21,1.6219183232650649e-21,20.789971019821788,True
329,17:43340887-43346887,-0.6494134938532637,1.1557348647234637e-21,1.6219183232650649e-21,20.789971019821788,True
330,6:166979007-166985007,-0.4480087465623239,1.4341576682079899e-21,2.001754811819007e-21,20.69858911886229,True
331,ENSR00000113754,-0.9708661051890232,1.701776913004442e-21,2.368135342795338e-21,20.6255934806022,True
332,19:23344837-23350837,-0.46514721963788724,1.82171540972634e-21,2.527424982863571e-21,20.59732172594938,True
333,ENSR00000342021,-0.5399603184569425,4.26872130132203e-21,5.9046384467388565e-21,20.228806689988396,True
334,ENSR00000113755,-1.0516805478411337,8.908323718073945e-21,1.2285509127612425e-20,19.910606841077996,True
335,ENSR00000066668,-0.6875033322027359,1.0461907488558205e-20,1.4385122796767533e-20,19.842086426458334,True
336,ENSR00000230179,-0.5259501598898849,2.120205123335215e-20,2.906631356026319e-20,19.536610045696293,True
337,ENSR00000324962,-0.7471620635020356,2.3581848750440373e-20,3.223317787782087e-20,19.491696875165122,True
338,ENSR00000211831,-0.5244454942242643,6.363280654891411e-20,8.672081600471481e-20,19.06187664426651,True
339,ENSR00000075512,-0.6442512122545545,1.1252118365974696e-19,1.5289643191412675e-19,18.815602649434553,True
340,ENSR00000060909,-0.397662263286029,1.5601069089350742e-19,2.113693231460423e-19,18.67495804330647,True
341,ENSR00000060908,-0.391014504390564,2.224892730427514e-19,3.0055568463669923e-19,18.522075053478087,True
342,ENSR00000122345,-0.8585615359420354,3.72570589608776e-19,5.018297737587595e-19,18.29944357539379,True
343,ENSR00000092919,-0.4732429423113209,5.335585341319429e-19,7.165815196772023e-19,18.144734396289508,True
344,ENSR00000162762,-1.3111784018868653,5.71262396925338e-19,7.649948619695831e-19,18.11634148174279,True
345,ENSR00000205038,-0.3760868612363813,6.254216468348089e-19,8.351005804557275e-19,18.078261214449,True
346,ENSR00000218550,-0.7452256910984041,1.021176998070946e-18,1.3596074152990692e-18,17.866586475440343,True
347,ENSR00000031041,-0.3643957448120365,1.0723169235116946e-18,1.4235931570758703e-18,17.846614108228835,True
348,ENSR00000047079,-0.4662732660495052,2.1611929927954655e-18,2.8609488901762322e-18,17.54348990064028,True
349,ENSR00000264247,-0.58340955985683,4.094789867303618e-18,5.405122624840776e-18,17.2671944488545,True
350,ENSR00000075569,-0.5542679038427604,1.5435538586347058e-17,2.0316862754679035e-17,16.69214335315587,True
351,ENSR00000164420,-0.38390866118860284,1.590657318520055e-17,2.087737730557572e-17,16.68032405994455,True
352,ENSR00000240118,-0.5043451173950705,2.743386172996069e-17,3.590494084771059e-17,16.44484578442307,True
353,2:241760236-241766236,-0.6359802262515765,4.7377426849367074e-17,6.18315570745977e-17,16.20878981673271,True
354,ENSR00000133326,-0.6348717092196978,5.010621588426447e-17,6.520865278459206e-17,16.185694772254763,True
355,ENSR00000115040,-0.14642345631639458,5.802237251947554e-17,7.529869692134185e-17,16.12321253940046,True
356,2:241761143-241767143,-0.6196345044164877,1.2897027108561714e-16,1.669027037578575e-16,15.77753662786475,True
357,ENSR00000113753,-0.7920517582950378,2.240832734872762e-16,2.891800903662615e-16,15.53883161089935,True
358,ENSR00000129352,-0.39318265600128616,2.646354829841952e-16,3.4056154077631804e-16,15.467804397981439,True
359,2:241761427-241767427,-0.6069310434936109,2.8828497996891806e-16,3.699657242934448e-16,15.431838509553948,True
360,ENSR00000154577,-0.5578022605725121,3.022769293026014e-16,3.8684748293019906e-16,15.41246022458661,True
361,ENSR00000137753,-0.6649493755856991,3.111189205405215e-16,3.9706337372851086e-16,15.401140171664933,True
362,ENSR00000234910,-0.47499951485786535,4.118540654557049e-16,5.241779014890789e-16,15.28052129217166,True
363,ENSR00000335074,-0.4698057744755843,7.141790386072963e-16,9.0645801054003e-16,15.042652308736836,True
364,ENSR00000243869,-0.6187545727946885,1.5342035612653101e-15,1.9419234117933514e-15,14.711767902384466,True
365,6:136785354-136791354,-0.019259753626090736,2.40374001324662e-15,3.034229197049012e-15,14.517951616939495,True
366,ENSR00000213692,-0.2772281792857338,4.0685797421083716e-15,5.1217543347522275e-15,14.290581256328382,True
367,ENSR00000189515,-0.24719209808561732,1.489224702346879e-14,1.8696244904463535e-14,13.728245611700528,True
368,14:105080430-105086430,-0.2815047516242658,1.51253163207359e-14,1.8937387913766897e-14,13.722679924639513,True
369,ENSR00000232146,-0.34248983463222343,1.5784933851280255e-14,1.97098363224094e-14,13.70531698224362,True
370,ENSR00000205309,-0.4448956360731335,6.652725931907533e-14,8.284526632186739e-14,13.081732301596174,True
371,ENSR00000239995,-0.3168196123808737,7.857463601600045e-14,9.758462860051668e-14,13.01061858642882,True
372,ENSR00000318131,-0.2296033429224837,1.8543191699634617e-13,2.296770660919891e-13,12.638882368178729,True
373,ENSR00000142648,-0.41609605815028106,4.674818542041815e-13,5.774775846051654e-13,12.238464868701998,True
374,ENSR00000148474,-0.384299916385387,5.545980117736741e-13,6.832647505051665e-13,12.165410983866767,True
375,ENSR00000116964,-0.3240596072271784,6.963608241011718e-13,8.556348423796314e-13,12.067711538797665,True
376,ENSR00000177500,-0.4907662147167732,8.258533970128198e-13,1.0120537650395829e-12,11.994796415124902,True
377,ENSR00000239941,0.3490409589196612,2.925191954571398e-12,3.5752346111428197e-12,11.446695454007918,True
378,2:159240650-159246650,0.4322685889875988,3.875574577486648e-12,4.7243151841657814e-12,11.325661135999718,True
379,7:43612394-43618394,-0.2661006662576545,4.543224894325726e-12,5.523605003101277e-12,11.257777385688444,True
380,ENSR00000234909,-0.4071873385595688,6.950593051205435e-12,8.428278188075881e-12,11.074261138280784,True
381,17:29740603-29746603,-0.31074633501371535,7.965624081564414e-12,9.63381760649937e-12,11.016201580280326,True
382,ENSR00000242576,-0.3025548672993842,1.2759435389423832e-11,1.539127715382196e-11,10.812725341322247,True
383,ENSR00000310601,-0.5198039289791896,3.227099125570092e-11,3.882603635451517e-11,10.41087694314505,True
384,ENSR00000092918,-0.30158149567842996,3.276388380684799e-11,3.9316660568217586e-11,10.405423376861922,True
385,ENSR00000003943,-0.32484082325347796,5.281520896163382e-11,6.321405839449436e-11,10.199186326714559,True
386,ENSR00000166220,-0.450878487790182,5.478694142807638e-11,6.540456573584312e-11,10.184391933561496,True
387,ENSR00000040212,-0.4135975194561148,9.793292737271913e-11,1.1631108597993891e-10,9.934378889308867,True
388,ENSR00000040210,-0.40760427643397007,9.785246562669741e-11,1.1631108597993891e-10,9.934378889308867,True
389,ENSR00000085043,-0.19230104200695844,2.0664223332381098e-10,2.4479156870666843e-10,9.611203544562535,True
390,ENSR00000040211,-0.39715336742372603,3.2781026506807936e-10,3.873359142236641e-10,9.411912232871819,True
391,ENSR00000020649,-0.43480656476973983,3.7307184279352677e-10,4.396918147209423e-10,9.356851619107644,True
392,ENSR00000264246,-0.3922678081844203,3.8301304666032817e-10,4.502596121045079e-10,9.346537007127221,True
393,ENSR00000322696,-0.7235000398249694,4.2537191488978625e-10,4.987863570535057e-10,9.302085433977398,True
394,14:65054944-65060944,-0.4897298714425929,6.633569861701034e-10,7.758757661027539e-10,9.11020781278227,True
395,ENSR00000196083,0.3872890836926224,2.381602535014046e-09,2.7785362908497205e-09,8.556183926460806,True
396,ENSR00000038731,-0.5868173690233645,4.076520398501218e-09,4.7439607660140116e-09,8.323858911375261,True
397,ENSR00000218551,-0.5731197534028476,5.697336027106009e-09,6.6134905641280805e-09,8.179569261752082,True
398,ENSR00000014087,-0.24935695041081937,7.238961444447169e-09,8.3819553567283e-09,8.076654656599072,True
399,ENSR00000160397,-0.26186492731027355,8.897825408672036e-09,1.0276988347016201e-08,7.988134135914567,True
400,ENSR00000205037,-0.19598224463205854,9.824365955504663e-09,1.1318845564696146e-08,7.946197865590237,True
401,ENSR00000094947,-0.3666333007030675,9.896607661691836e-09,1.1373713282839873e-08,7.944097723969379,True
402,ENSR00000084403,-0.1735042797241125,2.3016325056669674e-08,2.638596073494141e-08,7.578627088172949,True
403,ENSR00000014073,-0.5360399010750349,3.714233378472026e-08,4.2474649031041487e-08,7.3718702010289405,True
404,ENSR00000246413,-0.18277638846709252,1.0357899748401816e-07,1.181567823151022e-07,6.927541344387229,True
405,ENSR00000341825,-0.19749895989433078,1.322247337674936e-07,1.5046262808025136e-07,6.822571356774553,True
406,1:155470425-155476425,-0.545530718401487,1.624594193735211e-07,1.8441339496453746e-07,6.734207536927155,True
407,ENSR00000232283,-0.2684388586285647,1.8137735511360354e-07,2.0538318152569814e-07,6.687435122908352,True
408,ENSR00000211832,-0.24386733972868907,2.70823485205099e-07,3.0591797106297243e-07,6.514395009761857,True
409,ENSR00000201190,-0.3656217974973218,2.7734687990938594e-07,3.1252258175155194e-07,6.505118596637447,True
410,ENSR00000106756,-0.3461311325268257,2.872276287742988e-07,3.2286901336673e-07,6.490973633426907,True
411,ENSR00000230605,-0.4894306357018326,4.968004091222738e-07,5.570917209089576e-07,6.254073295660593,True
412,ENSR00000243144,-0.21717451450117622,1.5090331902081956e-06,1.6880710263345917e-06,5.772609284193636,True
413,3:88159307-88165307,-0.18995332560731806,1.6408777073785294e-06,1.8311243980890836e-06,5.737282150745552,True
414,9:37911670-37917670,-0.2618635413907347,2.6822072640943692e-06,2.9859753156905993e-06,5.5249137867997655,True
415,ENSR00000228046,0.3095230019606689,2.9057895669356066e-06,3.2271028363563706e-06,5.491187194946109,True
416,ENSR00000254632,-0.3352875125593504,3.3488080921348635e-06,3.7101902603508558e-06,5.430603818982842,True
417,ENSR00000148131,-0.32832751250234227,3.579931938164024e-06,3.956766879023395e-06,5.402659536323856,True
418,ENSR00000232284,-0.24058990292638588,5.319319419918955e-06,5.865216162297272e-06,5.231715977348462,True
419,ENSR00000062625,-0.3183779129053452,8.139736822625796e-06,8.953710504888375e-06,5.047996951516345,True
420,ENSR00000032981,0.14938276074939646,8.791069177928352e-06,9.647206556301422e-06,5.015598422698751,True
421,ENSR00000073731,-0.11451799116418317,1.719587147697082e-05,1.8825811901328242e-05,4.725246284892829,True
422,ENSR00000125132,0.044484577087009286,2.4566057551877348e-05,2.6831013212688733e-05,4.571362926866966,True
423,ENSR00000009999,-0.1768931807374336,4.791171891648148e-05,5.220569372503406e-05,4.2822821288269415,True
424,ENSR00000094568,-0.28616285650450396,8.53190430613332e-05,9.274681857490809e-05,4.032700978737812,True
425,ENSR00000227970,-0.29932110824170166,9.70840891458435e-05,0.00010528837836943592,3.9776195631788775,True
426,ENSR00000283466,-0.26925587963340547,0.0001383714409996226,0.0001497133623930343,3.8247394357653346,True
427,ENSR00000094570,-0.25569535607581334,0.00027039933272893105,0.0002918796535531919,3.5347961779052763,True
428,ENSR00000146558,-0.12181831594106127,0.0003096472176067272,0.00033346623434570623,3.47694813470017,True
429,5:37099086-37105086,0.4054935553456684,0.0004376269986445303,0.00047019458924133254,3.327722372820932,True
430,ENSR00000198506,-0.25284793449078585,0.0008585703425197155,0.0009203236618192775,3.0360594119781785,True
431,ENSR00000014072,-0.3770473704597229,0.004826047804976619,0.005161190013655551,2.28725015171032,True
432,ENSR00000170420,-0.04303826598762323,0.006122335210688616,0.006532376137039587,2.18492881635153,True
433,ENSR00000316674,-0.17453510429628935,0.007532349755847135,0.008018307804611465,2.095917276187463,True
434,ENSR00000253851,-0.06162957843167159,0.007865139103958686,0.008353320151790604,2.0781408733778663,True
435,ENSR00000031905,-0.27165613322365006,0.008833601557829154,0.009360375962653829,2.0287067073274025,True
436,2:159238398-159244398,-0.1352851710990559,0.01771112126699188,0.01872434330743764,1.7275934047610597,True
437,ENSR00000094287,0.0408733832054081,0.017986851749634193,0.018972432667422368,1.7218769797964983,True
438,ENSR00000021141,0.18826455488315325,0.020840627494448104,0.02193250547251714,1.658911753605843,True
439,ENSR00000021861,-0.41402089675256776,0.02702815883295506,0.028379566774602814,1.5469942385062927,True
440,ENSR00000239940,0.057575515937356485,0.05360663023733828,0.05615932691530677,1.2505781059836618,False
441,ENSR00000065685,0.1091467231611867,0.0768295482254872,0.08030599837143684,1.095252014343711,False
442,ENSR00000315376,0.11680416867625432,0.08501404546229469,0.08866024605774299,1.0522710677426201,False
443,ENSR00000198507,-0.12311607852415789,0.10187110861661058,0.1060010184253921,0.9746899621465195,False
444,20:45237957-45243957,-0.17990517748831217,0.14608550860566175,0.15166630331643985,0.8191108985099403,False
445,ENSR00000188467,0.06124781549957094,0.21347726114881316,0.22113563823038493,0.6553412608606453,False
446,ENSR00000209329,-0.1204905861940112,0.22046098615500698,0.22785900582463808,0.6423338018296026,False
447,ENSR00000325110,-0.12441845111656052,0.2393515568524215,0.24683129300405965,0.6075997817641521,False
448,ENSR00000302778,0.42013353007843335,0.26682645087568946,0.27455193831752456,0.5613754858550467,False
449,ENSR00000294629,-0.05975346046628874,0.2822646806434932,0.28979173879398634,0.5379139992903945,False
450,ENSR00000302777,0.4507542852409511,0.2949541119826471,0.30214811471393116,0.5197801112347897,False
451,ENSR00000283527,-0.08195354979201284,0.30113387824226046,0.3077961321856733,0.5117368418826207,False
452,ENSR00000141748,0.0012050853691774042,0.3928927105771066,0.4006985260190359,0.39718225512900857,False
453,ENSR00000029395,0.12947156415552175,0.39842044655022557,0.4054410711590401,0.39207225940654356,False
454,ENSR00000119992,0.12636725744103905,0.4606717871926942,0.46775904545719715,0.3299778054224721,False
455,ENSR00000021139,0.0656354628845042,0.5346165028366776,0.5411010100702959,0.26672165537152764,False
456,ENSR00000273268,0.22405022692982238,0.53641615284025,0.5411010100702959,0.26672165537152764,False
457,ENSR00000065684,0.22405022692982238,0.53641615284025,0.5411010100702959,0.26672165537152764,False
458,ENSR00000065683,0.2237406876490458,0.5392034066420834,0.5427276119142539,0.26541808260894467,False
459,ENSR00000294630,-0.2744465646513993,0.6437443132687595,0.6465432015873193,0.18940245054518187,False
460,ENSR00000273807,-0.008315104171758332,0.696132182819952,0.6976422309388673,0.1563672377822131,False
461,ENSR00000021140,0.10128033489543986,0.9875122729272257,0.9875122729272257,0.005457498201300227,False
