,eRNA,log2FC,p_value,q_value,-log10qval,rejected
259,ENSR00000207395,-1.3391856207460788,2.2499730111258177e-34,2.9509261415150146e-34,33.53004166028448,True
260,ENSR00000020649,-0.8332040482368528,2.3000072879847848e-34,3.0049903647617305e-34,33.522156916186205,True
261,ENSR00000136907,-0.7918193003417686,2.554898759084029e-34,3.3252689956017327e-34,33.4781732169533,True
262,ENSR00000305964,-1.2257470951214942,7.342381541604232e-34,9.519969983600924e-34,33.02136442094084,True
263,ENSR00000205038,-0.6643907814781911,7.503960354926579e-34,9.692615458446832e-34,33.01355901697356,True
264,ENSR00000118775,-0.7447801641581604,1.2521420649245539e-33,1.611246959016124e-33,32.79283788930263,True
265,ENSR00000119748,-0.6804396309495111,1.88037616445848e-33,2.4105574138358707e-33,32.61788252017966,True
266,ENSR00000074564,-0.6968649941767678,2.0812176479292137e-33,2.658034524134314e-33,32.575439382481456,True
267,ENSR00000147778,-0.9673136593078038,2.5206793210588705e-33,3.207282270451772e-33,32.49386281646539,True
268,ENSR00000013279,-0.6523223803084167,4.746066809776457e-33,6.016389524660862e-33,32.22066405357759,True
269,ENSR00000161711,-1.1485512321837097,5.856972328677151e-32,7.39713912621818e-32,31.130936212962194,True
270,ENSR00000302338,-0.9077798363032981,7.567406546827097e-32,9.522087204679116e-32,31.021267845510373,True
271,ENSR00000141748,-0.9982656200893908,1.1654149088909836e-31,1.4610532497493581e-31,30.83533395542034,True
272,ENSR00000243983,-0.5160576722246213,3.5292146807243412e-31,4.392197832580293e-31,30.357318106703914,True
273,ENSR00000339530,-0.5160576722246213,3.5292146807243412e-31,4.392197832580293e-31,30.357318106703914,True
274,ENSR00000074565,-0.6526362608946004,4.932828508502439e-31,6.116707350543025e-31,30.21348229751179,True
275,ENSR00000260944,-0.7024605395340534,6.818015396212033e-31,8.423707427928635e-31,30.074496725469615,True
276,ENSR00000039213,-0.6019990510561576,1.4436233936527753e-29,1.777168148864969e-29,28.750271478964898,True
277,1:148954104-148960104,-0.6591387186063015,2.7948610832880617e-29,3.4282288827382335e-29,28.464930190485163,True
278,ENSR00000201190,-0.7752755234077661,3.5372059025053707e-29,4.3232516586176753e-29,28.364189483233897,True
279,ENSR00000211195,-0.8931867972353205,7.655388675192456e-29,9.323169779430812e-29,28.030436406994585,True
280,2:127890790-127896790,-0.7091504913860321,2.8280928913286787e-28,3.43195614214619e-28,27.46445827074921,True
281,ENSR00000325811,-0.8641922971798363,8.708554454416848e-28,1.053055698211399e-27,26.97754865750764,True
282,ENSR00000201191,-0.7419805594364517,1.4576425700290677e-26,1.7563820366781343e-26,25.7553810132731,True
283,12:94284921-94290921,-0.6621483195117758,3.4925056626035055e-26,4.193466306154209e-26,25.37742684212073,True
284,ENSR00000116671,-0.5756661854329785,3.532760779852189e-25,4.226917283963496e-25,24.373976250744366,True
285,ENSR00000310568,-0.7302062628994461,7.448964000878491e-25,8.881457077970508e-25,24.05151577870211,True
286,22:38351865-38357865,-0.6218071462485437,1.6879719063919654e-24,2.005569407943067e-24,23.69776230353271,True
287,ENSR00000130451,-0.5204641794841071,5.548753465089281e-24,6.569878234706405e-24,23.182442679524716,True
288,ENSR00000125132,-0.5859618867679007,1.258548054497658e-23,1.48499960755606e-23,22.82827366111866,True
289,ENSR00000290783,-0.5505522619250992,1.7146798673718428e-23,2.0162270164613737e-23,22.695460570219666,True
290,ENSR00000305991,-1.4132774278625388,3.576257202344725e-23,4.190734384878183e-23,22.37770986453894,True
291,ENSR00000025462,-0.6011157652927592,2.2528475875304817e-22,2.63089392927361e-22,21.57989666117305,True
292,ENSR00000064068,-0.6612817629741408,5.127385681762116e-22,5.967366953859664e-22,21.22421725507759,True
293,ENSR00000310601,-0.5369212042692939,7.635547060590612e-22,8.856195740344894e-22,21.052752793211962,True
294,ENSR00000115040,0.39597559258462955,9.655280573160086e-22,1.1160849747279963e-21,20.952302738507253,True
295,ENSR00000299250,-0.6871301086914976,4.280804795571238e-21,4.9316028219249736e-21,20.30701190758161,True
296,8:103391145-103397145,-0.6341078539599423,5.4359854689300444e-21,6.241316649512273e-21,20.204723783186246,True
297,ENSR00000085229,-0.46815577595098345,5.0251141032259593e-20,5.75021446040286e-20,19.240315957530775,True
298,ENSR00000216272,-0.6883406090117111,7.927276643837124e-20,9.04080714230254e-20,19.043792794989233,True
299,ENSR00000158153,-0.4462125685542955,2.0866535364382177e-19,2.371829519751441e-19,18.624916530017725,True
300,ENSR00000139634,-0.6516458401349362,2.850805531373435e-19,3.2296501202602704e-19,18.490844523820815,True
301,ENSR00000142546,-0.4919555329402617,3.814046876831674e-19,4.306589354303314e-19,18.36586653749268,True
302,ENSR00000297238,-0.602923239435157,1.3680732480603785e-18,1.5396467907214161e-18,17.812578898926283,True
303,ENSR00000279259,-0.613189739548161,5.899832329851974e-18,6.617904027893168e-18,17.179279535220687,True
304,ENSR00000164707,-0.3973378025922937,6.077112815170828e-18,6.794411376961483e-18,17.167848161714492,True
305,2:241761427-241767427,-0.7802949507483781,1.1769578670562125e-16,1.311577230935191e-16,15.882206131317277,True
306,ENSR00000240118,-0.7411740635642113,1.2797203831644342e-16,1.4214483734823193e-16,15.847268909113819,True
307,ENSR00000133397,-0.39259715059305866,2.1071890045868142e-16,2.3329592550782586e-16,15.63209284605374,True
308,ENSR00000089386,-0.6299940660639746,2.8040942237834947e-16,3.09448585860897e-16,15.509411497634966,True
309,2:241761143-241767143,-0.7649776797707735,3.9471868801471175e-16,4.3419055681618293e-16,15.362319626222963,True
310,ENSR00000142545,-0.46999491347891886,1.190524427315785e-15,1.3053660119443174e-15,14.884267699298382,True
311,ENSR00000133326,-0.7418772659037056,1.7751504838194211e-15,1.9401484454564827e-15,14.71216503987585,True
312,2:241760236-241766236,-0.7402986493366556,1.9742786726045778e-15,2.150891461208182e-15,14.6673815045301,True
313,ENSR00000089387,-0.5906549522519909,2.338204586493076e-15,2.5392603948857928e-15,14.59529276101546,True
314,ENSR00000273807,-0.50727637998079,2.6017081981382425e-13,2.816452366873463e-13,12.550297589352807,True
315,9:37911670-37917670,-0.08530959082975113,2.6706821928301614e-12,2.8819703409971046e-12,11.540310492920911,True
316,ENSR00000026020,-0.7457561263749066,2.832460368890301e-12,3.046905317954551e-12,11.516141041192084,True
317,ENSR00000205309,-0.42488575139035134,1.2616138505009557e-11,1.3528626510088866e-11,10.868746292786563,True
318,ENSR00000313273,-0.3088626711383011,7.122915508680674e-10,7.61415106100348e-10,9.118378511247755,True
319,ENSR00000065685,0.5536598491826541,1.9957543408519594e-09,2.126725719470369e-09,8.672288516774021,True
320,ENSR00000283458,0.4942987296446084,7.148272638421418e-09,7.593647880690665e-09,8.119549545070663,True
321,ENSR00000137753,-0.6637363405165487,1.2296988979770692e-08,1.3022587708390701e-08,7.885302708869976,True
322,ENSR00000014411,-0.31515034607063946,1.7646518416362752e-08,1.8629915727491324e-08,7.729789109632382,True
323,ENSR00000199772,-0.21986530071088894,4.608097147751245e-07,4.849880022787575e-07,6.3142690049205825,True
324,ENSR00000144311,-0.4784678514656247,2.1815109756844288e-06,2.288908439102739e-06,5.640371579622423,True
325,ENSR00000251119,-0.2550334558140178,5.798936417463468e-06,6.065758645260867e-06,5.217114874130321,True
326,ENSR00000251120,-0.23254276642819588,3.1311456990226706e-05,3.265200866564926e-05,4.486090096913425,True
327,ENSR00000004535,-0.22818286959004339,4.218344720749605e-05,4.385535212730534e-05,4.3579773975655804,True
328,ENSR00000166139,-0.20983368092593432,4.67451390484651e-05,4.8450128922573245e-05,4.314705062982924,True
329,ENSR00000025461,-0.12594736340023382,0.0003428150056035772,0.0003542421724570297,3.4506997374002673,True
330,ENSR00000142544,-0.16876924457740958,0.0008358164638071261,0.0008610677164901209,3.064962693213513,True
331,ENSR00000075512,0.18791406064774224,0.004850367686541965,0.0049818535575626805,2.3026090427724526,True
332,ENSR00000154577,-0.038855824132109106,0.008998529585528289,0.009214710476471911,2.035518305637088,True
333,ENSR00000240821,0.8610518020233099,0.08729461705826114,0.08912414496067979,1.0500046236549712,False
334,ENSR00000140259,0.044055245338414345,0.10624025739038867,0.10814306797051504,0.966001313845235,False
335,ENSR00000299552,0.04304543515077081,0.10802421484284479,0.10963171803991092,0.9600637800043045,False
336,ENSR00000116964,0.639783547564407,0.31294271987113287,0.31665717351945494,0.499410669062127,False
337,ENSR00000329454,0.12290879262730656,0.5051415323785304,0.5096250371037837,0.2927492439205218,False
338,14:65054944-65060944,0.03817724369955978,0.5643751337608804,0.5677047805677293,0.24587744862214114,False
339,ENSR00000148945,0.04576740461818608,0.5917472315034642,0.593487664537298,0.22658830329583812,False
340,ENSR00000294629,-0.19172821139526763,0.9368665555031983,0.9368665555031983,0.028322264326542203,False
